Page path,Date,Session day,Session hour,Browser,Browser version,Device type,Operating system,City,Country,IP address,Postal code,Region,First page in session,Last page in session,Next page viewed,Page URL,Previous page viewed,Traffic category,Traffic source,Traffic source URL,UTM campaign content,UTM campaign ID,UTM campaign keywords,UTM campaign medium,UTM campaign name,UTM campaign source,UTM Wix campaign,UTM Wix source,Site member,Visitor type,Page views,Site sessions,Unique visitors,Avg. sessions by day,Avg. views by day,Avg. visitors by day,Avg. pages per session,Avg. session duration,Avg. time on page,Bounce rate,Exit rate
/post/introducing-microsoft-copilot-notebooks-a-quick-take,2/11/2026,5,7,Edge,144.0.0.0,Desktop,Windows,Goldau,Switzerland,151.248.221.162,6410,SZ,true,false,/team,https://synozur.com/post/introducing-microsoft-copilot-notebooks-a-quick-take,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,"2m, 3s","1m, 43s",0%,0%
/post/upgrading-your-company-operating-system-2026-from-ambition-to-execution,3/4/2026,5,6,Chrome,139.0.0.0,Desktop,Windows,Los Angeles,United States,82.22.110.45,90060,CA,true,true,Unknown,https://synozur.com/post/upgrading-your-company-operating-system-2026-from-ambition-to-execution?utm_medium=email&_hsenc=p2anqtz-_aczjm7uq_1swlusy7qcn7po5dxx6dvc8tuyym3_enq6dps-pa4vzll9-6p1byjay65gkyqymxht9vgzslow4fyw5vzg&_hsmi=24497392&utm_content=24497392&utm_source=hs_email,Unknown,Email marketing,External email provider,Unknown,24497392,_,_,email,_,hs_email,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/,3/23/2026,3,12,Edge,146.0.0.0,Desktop,Windows,Bothell,United States,50.47.248.147,98021,WA,true,false,/services-overview/default,https://synozur.com/,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,49s,3s,0%,0%
/clients,2/8/2026,2,9,LinkedIn App,Unknown,Mobile,iOS,Rochester,United States,38.49.92.10,14620,NY,false,false,/partners,https://synozur.com/clients,/team,Organic social,Linkedin,https://linkedin.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,"1m, 25s",20s,0%,0%
/post/news-from-microsoft-ignite-2024,3/21/2026,1,23,Edge,146.0.0.0,Desktop,Windows,London,United Kingdom,130.41.187.83,EC1M,ENG,true,true,Unknown,https://synozur.com/post/news-from-microsoft-ignite-2024?trk=public_post_comment-text,Unknown,Organic social,Linkedin,https://linkedin.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/solutions/company-os,4/2/2026,6,11,Edge,146.0.0.0,Desktop,Windows,Cairo,Egypt,105.200.26.37,Unknown,C,true,true,Unknown,https://synozur.com/solutions/company-os,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/news-from-microsoft-ignite-2024,1/19/2026,3,8,Edge,143.0.0.0,Desktop,Windows,Ashburn,United States,208.127.72.147,20149,VA,true,true,Unknown,https://synozur.com/post/news-from-microsoft-ignite-2024,Unknown,Organic social,Linkedin,https://linkedin.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/content-without-compromise-inside-the-m-files-microsoft-alliance,2/16/2026,3,19,Edge,145.0.0.0,Desktop,Windows,Sydney,Australia,120.155.73.48,2086,NSW,true,true,Unknown,https://synozur.com/post/content-without-compromise-inside-the-m-files-microsoft-alliance,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/solutions/employee-strategies,2/12/2026,6,16,Chrome,144.0.0.0,Desktop,Windows,Colorado Springs,United States,46.110.111.220,80920,CO,false,false,/services/experiences,https://synozur.com/solutions/employee-strategies,/services/experiences,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,"3m, 41s",40s,0%,0%
/post/11-copilot-tips-to-supercharge-your-productivity,2/25/2026,5,20,Edge,145.0.0.0,Desktop,Windows,Canberra,Australia,161.146.238.254,2601,ACT,true,true,Unknown,https://synozur.com/post/11-copilot-tips-to-supercharge-your-productivity,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/not-too-big-not-too-small-techcon-is-just-right,2/9/2026,3,9,Edge,143.0.0.0,Desktop,Windows,Boston,United States,65.199.178.250,02199,MA,true,true,Unknown,https://synozur.com/post/not-too-big-not-too-small-techcon-is-just-right,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/items/2026-ai-report,3/4/2026,5,6,Chrome,145.0.0.0,Desktop,Windows,Colorado Springs,United States,71.205.143.117,80916,CO,true,true,Unknown,https://synozur.com/items/2026-ai-report,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/schedule/m365-community-conference-2026,4/23/2026,6,6,Safari,26.3,Mobile,iOS,Everett,United States,50.125.254.177,98208,WA,false,true,Unknown,https://synozur.com/schedule/m365-community-conference-2026,/event-details/m365-community-conference-2026,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,16s,,0%,100%
/post/copilot-culture-the-cloud-2025-at-synozur,12/30/2025,4,12,Chrome,139.0.0.0,Desktop,Windows,Los Angeles,United States,82.22.92.31,90060,CA,true,true,Unknown,https://synozur.com/post/copilot-culture-the-cloud-2025-at-synozur?utm_medium=email&_hsenc=p2anqtz-9kivvd_srku0rttvvyuo9epcvkdsck7bsnl8zaowukiu7t1pyjnhchv8uhlvctjiplcffuagqhadu70zyg8cw-zt4qew&_hsmi=20422655&utm_content=20422655&utm_source=hs_email,Unknown,Email marketing,External email provider,Unknown,20422655,_,_,email,_,hs_email,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/,1/10/2026,1,13,Safari,26.2,Mobile,iOS,Tampa,United States,Unknown,33614,FL,true,false,/solutions/company-os,https://synozur.com/,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,Returning,1,1,1,1,1,1,1,22s,22s,0%,0%
/,4/17/2026,7,20,Chrome,147.0.0.0,Desktop,Windows,West Orange,United States,96.225.67.37,07052,NJ,true,true,Unknown,https://synozur.com/,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,Returning,1,1,1,1,1,1,1,,,100%,100%
/articles/claude-microsoft-365-boundary,1/6/2026,4,6,Chrome,141.0.0.0,Desktop,Mac OS,Chicago,United States,Unknown,60602,IL,true,true,Unknown,https://synozur.com/articles/claude-microsoft-365-boundary,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/copilot-culture-the-cloud-2025-at-synozur,1/24/2026,1,3,Chrome,143.0.0.0,Desktop,Mac OS,Lisbon,Portugal,195.23.252.184,1100-001,11,false,false,/insights,https://synozur.com/post/copilot-culture-the-cloud-2025-at-synozur,/insights,Referral,chrismcnulty.net,https://chrismcnulty.net/,_,_,_,_,_,_,_,_,false,Returning,1,1,1,1,1,1,1,"2m, 33s","1m, 13s",0%,0%
/post/claude-comes-inside-the-microsoft-365-boundary,1/5/2026,3,14,Edge,143.0.0.0,Desktop,Windows,Unknown,United States,Unknown,Unknown,PA,true,true,Unknown,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/introducing-microsoft-copilot-notebooks-a-quick-take,1/8/2026,6,8,Chrome,143.0.0.0,Desktop,Mac OS,New York,United States,Unknown,10003,NY,true,true,Unknown,https://synozur.com/post/introducing-microsoft-copilot-notebooks-a-quick-take,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/claude-comes-inside-the-microsoft-365-boundary,3/2/2026,3,22,Safari,26.2,Mobile,iOS,Langley,Canada,96.48.102.90,V3A,BC,true,true,Unknown,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/,2/15/2026,2,0,Chrome,117.0.5938.132,Desktop,Windows,Unknown,United States,205.169.39.47,Unknown,Unknown,true,true,Unknown,https://synozur.com/,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/about,3/25/2026,5,8,Chrome,146.0.0.0,Desktop,Windows,Unknown,United States,136.226.100.85,Unknown,TX,true,false,/partners,https://synozur.com/about,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,1m,39s,0%,0%
/post/announcing-orion-precision-mapping-for-transformation-at-techcon-365-dallas,2/17/2026,4,13,Chrome,139.0.0.0,Desktop,Windows,Ashburn,United States,45.41.132.18,20149,VA,true,true,Unknown,https://synozur.com/post/announcing-orion-precision-mapping-for-transformation-at-techcon-365-dallas?utm_medium=email&_hsenc=p2anqtz-9ko4vp2kogjwqlwkzuekybe9ax3t9d7p9qbnkips347lipm1uafvjoi3ttuj0lt9bbyp9ajzdauc-meo-bdvwuip7x0a&_hsmi=23481503&utm_content=23481503&utm_source=hs_email,Unknown,Email marketing,External email provider,Unknown,23481503,_,_,email,_,hs_email,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/11-copilot-tips-to-supercharge-your-productivity,4/2/2026,6,12,Edge,146.0.0.0,Desktop,Windows,Atlanta,United States,170.85.56.167,30301,GA,true,true,Unknown,https://synozur.com/post/11-copilot-tips-to-supercharge-your-productivity,Unknown,Organic search,Google,https://notebooklm.cloud.google/,_,_,_,_,_,_,_,_,false,Returning,1,1,1,1,1,1,1,,,100%,100%
/services-overview/default,3/3/2026,4,10,Chrome,145.0.0.0,Desktop,Windows,Eagle Butte,United States,68.168.225.126,57625,SD,false,false,/about,https://synozur.com/services-overview/default,/insights,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,"3m, 57s",4s,0%,0%
/post/gpt-5-2-arrives-in-m365-copilot,1/12/2026,3,3,Chrome,134.0.0.0,Desktop,Mac OS,Unknown,Singapore,Unknown,Unknown,Unknown,true,true,Unknown,https://synozur.com/post/gpt-5-2-arrives-in-m365-copilot,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/first-encounters-with-microsofts-copilot-researcher-analyst,1/16/2026,7,5,Chrome,141.0.0.0,Desktop,Mac OS,New York,United States,Unknown,10118,NY,true,true,Unknown,https://synozur.com/post/first-encounters-with-microsofts-copilot-researcher-analyst,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/remote-go-to-market-strategy-services-explained-unlocking-remote-gtm-solutions,4/14/2026,4,4,Chrome,111.0.0.0,Desktop,Windows,Unknown,Singapore,47.246.164.134,Unknown,Unknown,true,true,Unknown,https://synozur.com/post/remote-go-to-market-strategy-services-explained-unlocking-remote-gtm-solutions,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/claude-comes-inside-the-microsoft-365-boundary,2/10/2026,4,12,Safari,26.2,Desktop,Mac OS,Paris,France,90.60.32.216,75015,75,true,true,Unknown,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/event-details/the-new-ai-frontier-market-shifts-maturity-gaps-and-how-to-lead-with-copilot,2/2/2026,3,7,Safari,26.2,Mobile,iOS,West Orange,United States,96.225.67.37,07052,NJ,true,true,Unknown,https://synozur.com/event-details/the-new-ai-frontier-market-shifts-maturity-gaps-and-how-to-lead-with-copilot?utm_medium=email&_hsenc=p2anqtz--isrpnglrrqql-kop_mfsilx9njwpldxdpylfnlrhs3btrx6xwpndhibhmyeluko9udxtz8dtmpcmbgnlqpq3cwhazqw&_hsmi=22476756&utm_content=22476756&utm_source=hs_email,Unknown,Email marketing,External email provider,Unknown,22476756,_,_,email,_,hs_email,_,_,false,Returning,1,1,1,1,1,1,1,,,100%,100%
/,2/1/2026,2,3,Chrome,139.0.0.0,Desktop,Windows,Hefei,China,220.180.244.40,Unknown,AH,true,true,Unknown,https://synozur.com/,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/event-details/the-new-ai-frontier-market-shifts-maturity-gaps-and-how-to-lead-with-copilot,2/17/2026,4,13,Chrome,139.0.0.0,Desktop,Windows,Ashburn,United States,84.37.199.182,20149,VA,true,true,Unknown,https://synozur.com/event-details/the-new-ai-frontier-market-shifts-maturity-gaps-and-how-to-lead-with-copilot?utm_medium=email&_hsenc=p2anqtz-_s_kunm-o_cvkxa4jhjjqpj78-ye1mw7qleafmtfg0fvqwwbqwweiaycwznpjcthjzwmd4pppkuj30by4hpu8spwv0eg&_hsmi=23481503&utm_content=23481503&utm_source=hs_email,Unknown,Email marketing,External email provider,Unknown,23481503,_,_,email,_,hs_email,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/,4/5/2026,2,12,Edge,146.0.0.0,Desktop,Windows,Clinton,United States,209.166.76.48,98236,WA,false,true,Unknown,https://synozur.com/,/webinars,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,Returning,1,1,1,1,1,1,1,"1m, 1s",,0%,100%
/post/claude-comes-inside-the-microsoft-365-boundary,1/6/2026,4,13,Chrome,143.0.7499.151,Mobile,iOS,Stockport,United Kingdom,Unknown,SK8,SKP,true,true,Unknown,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/team,3/5/2026,6,17,Edge,145.0.0.0,Desktop,Windows,Bothell,United States,50.47.248.147,98021,WA,false,true,Unknown,https://synozur.com/team,/,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,Returning,1,1,1,1,1,1,1,7s,,0%,100%
/post/claude-comes-inside-the-microsoft-365-boundary,4/5/2026,2,1,Chrome,148.0.0.0,Desktop,Windows,Jacksonville,United States,32.132.236.206,32224,FL,true,true,Unknown,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/workshops/ai-academy-—-immersive-ai-leadership-day,3/25/2026,5,11,Edge,146.0.0.0,Desktop,Windows,Bothell,United States,50.47.248.147,98021,WA,true,false,/workshopoffers/ai-academy-—-immersive-ai-leadership-day,https://synozur.com/workshops/ai-academy-—-immersive-ai-leadership-day,Unknown,Referral,statics.teams.cdn.office.net,https://statics.teams.cdn.office.net/,_,_,_,_,_,_,_,_,false,Returning,1,1,1,1,1,1,1,"8m, 43s",42s,0%,0%
/post/11-copilot-tips-to-supercharge-your-productivity,4/22/2026,5,11,Edge,146.0.0.0,Desktop,Windows,North York,Canada,207.236.94.162,M2K,ON,true,true,Unknown,https://synozur.com/post/11-copilot-tips-to-supercharge-your-productivity,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/business-strategy-masterclass,4/4/2026,1,5,Chrome,146.0.0.0,Desktop,Windows,Unknown,United States,67.215.19.196,Unknown,Unknown,true,true,Unknown,https://synozur.com/post/business-strategy-masterclass?utm_term=&utm_campaign=strategycos+-+perfmax+june2025&utm_source=adwords&utm_medium=ppc&hsa_acc=9557985111&hsa_cam=22478972793&hsa_grp=178606984079&hsa_ad=751407532030&hsa_src=&hsa_tgt=&hsa_kw=&hsa_mt=b&hsa_net=adwords&hsa_ver=3,Unknown,Paid search,Google,https://google.com/,_,_,,ppc,strategycos - perfmax june2025,adwords,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/gpt-5-2-arrives-in-m365-copilot,2/9/2026,3,5,Chrome,144.0.0.0,Desktop,Mac OS,Berlin,Germany,79.235.253.222,12489,BE,true,true,Unknown,https://synozur.com/post/gpt-5-2-arrives-in-m365-copilot,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/,1/5/2026,3,9,Chrome,143.0.0.0,Desktop,Windows,Dartford,United Kingdom,Unknown,DA1,KEN,true,true,Unknown,https://synozur.com/,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,Returning,1,1,1,1,1,1,1,,,100%,100%
/post/claude-comes-inside-the-microsoft-365-boundary,2/19/2026,6,10,Chrome,144.0.0.0,Desktop,Windows,Huntsville,United States,108.91.55.88,35801,AL,true,true,Unknown,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/about,1/14/2026,5,14,Chrome,143.0.0.0,Desktop,Windows,Denver,United States,Unknown,80252,CO,true,false,/,https://synozur.com/about,Unknown,Direct,Direct,https://synozur.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,22s,7s,0%,0%
/polaris,3/19/2026,6,13,Chrome,142.0.0.0,Desktop,Mac OS,Frankfurt am Main,Germany,172.86.70.20,60487,HE,false,true,Unknown,https://synozur.com/polaris,/models/ai-maturity-model,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,"1m, 54s",,0%,100%
/team,1/1/2026,6,21,Safari,26.1,Mobile,iOS,Seattle,United States,Unknown,98160,WA,false,false,/team/michelle-boyd,https://synozur.com/team,/team/chris-mcnulty,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,"8m, 46s",14s,0%,0%
/post/11-copilot-tips-to-supercharge-your-productivity,4/20/2026,3,18,Edge,147.0.0.0,Desktop,Windows,Melbourne,Australia,165.225.226.102,3000,VIC,true,true,Unknown,https://synozur.com/post/11-copilot-tips-to-supercharge-your-productivity,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/gpt-5-2-arrives-in-m365-copilot,1/26/2026,3,16,Chrome,144.0.0.0,Desktop,Mac OS,Somerville,United States,73.114.94.208,02145,MA,true,true,Unknown,https://synozur.com/post/gpt-5-2-arrives-in-m365-copilot,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/m-files-and-microsoft-a-new-era-of-document-management,2/17/2026,4,8,Edge,145.0.0.0,Desktop,Windows,New York,United States,64.47.78.26,10024,NY,true,false,/,https://synozur.com/post/m-files-and-microsoft-a-new-era-of-document-management,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,"1m, 43s","1m, 28s",0%,0%
/post/claude-comes-inside-the-microsoft-365-boundary,3/31/2026,4,3,Edge,146.0.0.0,Desktop,Windows,Maidstone,United Kingdom,80.192.36.73,ME14,KEN,true,true,Unknown,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,Returning,1,1,1,1,1,1,1,,,100%,100%
/post/11-copilot-tips-to-supercharge-your-productivity,4/9/2026,6,8,Chrome,143.0.0.0,Mobile,Android,Bratislava,Slovakia,82.23.229.218,840 02,BL,true,true,Unknown,https://synozur.com/post/11-copilot-tips-to-supercharge-your-productivity,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/announcing-orion-precision-mapping-for-transformation-at-techcon-365-dallas,3/15/2026,2,17,Safari,26.3,Desktop,Mac OS,Amherst,United States,73.60.226.179,03031,NH,true,true,Unknown,https://synozur.com/post/announcing-orion-precision-mapping-for-transformation-at-techcon-365-dallas,Unknown,Direct,Direct,https://synozur.com/search?q=orion,_,_,_,_,_,_,_,_,false,Returning,1,1,1,1,1,1,1,,,100%,100%
/,2/8/2026,2,7,Chrome,141.0.0.0,Desktop,Linux,Madrid,Spain,64.137.96.219,28037,M,true,true,Unknown,https://synozur.com/,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/event-list,2/2/2026,3,6,Chrome,139.0.0.0,Desktop,Windows,Ashburn,United States,84.37.208.66,20149,VA,true,true,Unknown,https://synozur.com/event-list?_hsmi=22476756&utm_source=hs_email&_hsenc=p2anqtz--gn1rgs-uii85ecrgu2bhhyxzkihnppfny4rklrezw1c7leva3bhwckiy_ormcgwgv46waljawtvvakdqb7vuka7kssa&utm_content=22476756&utm_medium=email,Unknown,Email marketing,External email provider,Unknown,22476756,_,_,email,_,hs_email,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/,4/6/2026,3,5,Safari,26.3,Mobile,iOS,Clinton,United States,209.166.76.48,98236,WA,true,true,Unknown,https://synozur.com/?utm_source=linkedin&utm_medium=marketing-plan-service&utm_campaign=e35fc99e-4bc5-45f3-9d2c-54c854811a53,Unknown,Direct,Direct,Unknown,_,_,_,marketing-plan-service,e35fc99e-4bc5-45f3-9d2c-54c854811a53,linkedin,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/claude-comes-inside-the-microsoft-365-boundary,2/16/2026,3,9,Firefox,147.0,Desktop,Windows,Norwich,United States,216.24.173.232,05055,VT,true,true,Unknown,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/,3/18/2026,5,10,Chrome,145.0.0.0,Desktop,Windows,Unknown,United States,165.225.36.201,Unknown,TX,true,true,Unknown,https://synozur.com/,Unknown,Direct,Direct,https://synozur.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/case-studies,2/8/2026,2,21,Chrome,144.0.0.0,Mobile,Android,Bozeman,United States,174.45.8.191,59715,MT,false,false,/case-studies/energy-company-reinvents-employee-expereince-and-effectiveness,https://synozur.com/case-studies,/,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,"3m, 36s","1m, 4s",0%,0%
/post/introducing-microsoft-copilot-notebooks-a-quick-take,3/9/2026,3,17,Chrome,145.0.7632.108,Tablet,iPadOS 26,Lake Charles,United States,172.0.80.103,70601,LA,true,true,Unknown,https://synozur.com/post/introducing-microsoft-copilot-notebooks-a-quick-take,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/contact,3/31/2026,4,6,Chrome,142.0.0.0,Desktop,Mac OS,Luxembourg,Luxembourg,107.189.1.9,L-1341,LU,false,false,/polaris,https://synozur.com/contact,/join,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,"1m, 31s","1m, 16s",0%,0%
/,1/27/2026,4,1,Chrome,141.0.0.0,Desktop,Linux,Unknown,United States,152.44.110.118,Unknown,Unknown,true,true,Unknown,https://synozur.com/,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/news-from-microsoft-ignite-2024,1/15/2026,6,8,Edge,142.0.0.0,Desktop,Windows,Vancouver,Canada,Unknown,V5Z,BC,true,true,Unknown,https://synozur.com/post/news-from-microsoft-ignite-2024?trk=public_post_comment-text,Unknown,Organic social,Linkedin,https://linkedin.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/services-overview/strategic-transformation,3/7/2026,1,11,Chrome,145.0.0.0,Desktop,Windows,Albuquerque,United States,73.98.70.90,87114,NM,false,false,/blank-10/experiences-old,https://synozur.com/services-overview/strategic-transformation,/solutions/ai-strategy-and-design,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,"4m, 25s",18s,0%,0%
/partners,2/20/2026,7,10,Safari,26.2,Mobile,iOS,Renton,United States,146.75.136.237,98057,WA,false,false,/team,https://synozur.com/partners,/,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,42s,18s,0%,0%
/contact,3/18/2026,5,23,Chrome,142.0.0.0,Desktop,Mac OS,Zug,Switzerland,46.234.47.105,6300,ZG,false,false,/insights/tags/ideal-customer-profiles,https://synozur.com/contact,/join,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,"1m, 25s",1m,0%,0%
